,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
566,slk,eng,57.99,17,13,0.208857845,14545,1061,13.708765315739868,0.0961556319999999,0.464307645,0.6286988846101719,0.9047,0.3916,0.4602,0.4134,0.602,0.0735,0.1033,0.0605
567,slk,fin,52.6,22,8,0.166487565,13581,1061,12.80018850141376,0.302519355,0.464307645,0.1214178394249579,1.0,0.4044,0.4101,0.4134,0.5103,0.0923,0.4718,0.0757
568,slk,bul,72.25,7,23,0.15059871,10022,1061,9.445805843543829,0.201446082,0.464307645,0.3205106779176552,0.631,0.2395,0.2275,0.1698,0.2089,0.0376,0.2487,0.031
569,slk,slv,74.57,2,28,0.295210316,9290,1061,8.755890669180019,0.237767323,0.464307645,0.2380561238137825,0.5903,0.361,0.4367,0.2297,0.3265,0.0197,0.1298,0.0163
570,slk,ron,65.3,8,22,0.209548664,8795,1061,8.289349670122526,0.167303215,0.464307645,0.4091797994659021,0.8989,0.3694,0.3508,0.1757,0.3264,0.0237,0.1269,0.0196
571,slk,hrv,74.5,3,27,0.29474977,7832,1061,7.381715362865221,0.216688845,0.464307645,0.2844170058279311,0.6614,0.2284,0.2275,0.1749,0.2093,0.02,0.4036,0.0166
572,slk,ara,40.38,25,5,0.119972367,6984,1061,6.582469368520264,0.1033986809999999,0.464307645,0.6042041009885217,1.0,0.5615,0.555,0.2375,0.113,1.0,0.1274,0.1272
573,slk,lav,55.18,21,9,0.163340497,6475,1061,6.102733270499529,0.268650981,0.464307645,0.1775732812282368,0.6545,0.4329,0.4213,0.4134,0.1222,0.0496,0.4953,0.041
574,slk,heb,37.86,27,3,0.146146761,5725,1061,5.395852968897267,0.117344567,0.464307645,0.5584121442787517,1.0,0.3861,0.4578,0.6535,0.3264,0.1186,0.2893,0.0969
575,slk,ukr,73.02,6,24,0.152978201,5090,1061,4.797360980207351,0.31926283,0.464307645,0.0975871753980592,0.5903,0.3971,0.4414,0.1842,0.2096,0.0208,0.2781,0.0172
576,slk,ind,48.92,23,7,0.177540682,5036,1061,4.746465598491989,0.197096308,0.464307645,0.3312059201552811,1.0,0.4118,0.4239,0.4585,0.3266,0.5339,0.4601,0.3835
577,slk,dan,59.64,15,15,0.157813939,4947,1061,4.6625824693685205,0.203165045,0.464307645,0.3163324743365296,0.8831,0.4023,0.4606,0.1877,0.1817,0.0477,0.1313,0.0393
578,slk,swe,57.6,18,12,0.152210623,4807,1061,4.530631479736098,0.193727962,0.464307645,0.3396086146419917,0.8831,0.3951,0.4849,0.1963,0.6033,0.0627,0.3243,0.0516
579,slk,zho,40.19,26,4,0.152978201,4497,1061,4.238454288407163,0.178585916,0.464307645,0.3786821811808367,1.0,0.446,0.5308,0.6922,0.3266,1.0,0.4939,0.279
580,ron,ces,58.58,7,23,0.22941681,114304,729,156.79561042524006,0.091965586,0.352548395,0.5463287292486004,0.9078,0.5253,0.5447,0.1167,0.4991,0.0389,0.1218,0.0321
581,ron,rus,54.06,13,17,0.144327371,55398,729,75.9917695473251,0.123916395,0.352548395,0.4205683117715694,0.8869,0.4832,0.5117,0.3356,0.4991,0.1729,0.2941,0.1398
582,ron,nor,51.19,17,13,0.2343788289999999,34170,729,46.8724279835391,0.106159434,0.352548395,0.4884330113714571,0.8989,0.3338,0.3682,0.0494,0.5636,0.0888,0.399,0.0729
583,ron,spa,61.47,3,27,0.302621906,31546,729,43.27297668038409,0.0791871859999999,0.352548395,0.601223973302968,0.5804,0.2941,0.3247,0.4207,0.6656,0.1069,0.1304,0.0875
584,ron,kor,12.72,29,1,0.138875276,30426,729,41.73662551440329,0.294432976,0.352548395,0.0271734801605527,1.0,0.6077,0.6035,0.3356,0.6657,0.3995,0.4157,0.3029
585,ron,est,38.29,25,5,0.163991669,23460,729,32.181069958847736,0.221928097,0.352548395,0.1372725991357709,0.9705,0.4595,0.4673,0.2925,0.3074,0.0732,0.4796,0.0596
586,ron,pol,52.61,15,15,0.16503308,22646,729,31.064471879286693,0.223329008,0.352548395,0.1343438744842952,0.8989,0.472,0.4948,0.0391,0.4991,0.0365,0.4318,0.0301
587,ron,nld,50.09,18,12,0.216981132,19452,729,26.68312757201646,0.133302703,0.352548395,0.3867449517171671,0.9248,0.4788,0.5165,0.0954,0.6653,0.0761,0.4614,0.0626
588,ron,por,60.74,4,26,0.269970595,19763,729,27.10973936899863,0.095460698,0.352548395,0.5317715565113051,0.5582,0.3807,0.4293,0.116,0.4992,0.115,0.2885,0.094
589,ron,lat,42.37,24,6,0.0962386669999999,17140,729,23.511659807956104,0.158874645,0.352548395,0.3017894402637757,0.4196,0.4553,0.4834,0.2271,0.499,0.0531,0.3636,0.0437
590,ron,fra,62.13,2,28,0.284489096,16032,729,21.991769547325102,0.118520741,0.352548395,0.4406531453458268,0.5804,0.4471,0.5277,0.854,0.7311,0.0841,0.1263,0.069
591,ron,deu,48.95,20,10,0.174589561,14613,729,20.045267489711936,0.187631727,0.352548395,0.2188223207109912,0.9078,0.4321,0.4239,0.8242,0.3914,0.0458,0.0533,0.0378
592,ron,hin,22.07,28,2,0.1234991419999999,14963,729,20.52537722908093,0.060393443,0.352548395,0.6867347439468384,0.9147,0.5606,0.5431,0.8259,0.0071,0.2602,0.1255,0.2059
593,ron,cat,59.34,6,24,0.29980397,14832,729,20.34567901234568,0.074013319,0.352548395,0.6241979008696219,0.5319,0.3527,0.3979,0.1547,0.0149,0.0864,0.2998,0.071
594,ron,ita,63.47,1,29,0.263722127,13685,729,18.77229080932785,0.102554534,0.352548395,0.5028300271922674,0.5,0.3458,0.4101,0.1184,0.4992,0.0493,0.1169,0.0406
595,ron,eng,54.57,12,18,0.201298701,14545,729,19.9519890260631,0.0961556319999999,0.352548395,0.5289005776281959,0.9248,0.4294,0.4771,0.3356,0.6403,0.0972,0.0247,0.0797
596,ron,fin,35.29,26,4,0.168034795,13581,729,18.62962962962963,0.302519355,0.352548395,0.0201375603505539,1.0,0.4217,0.4381,0.3356,0.6655,0.1021,0.4919,0.0836
597,ron,bul,59.41,5,25,0.136608674,10022,729,13.747599451303156,0.201446082,0.352548395,0.1836981323963765,0.9078,0.3463,0.3404,0.0387,0.4991,0.0171,0.1923,0.0141
598,ron,slv,58.35,8,22,0.180225435,9290,729,12.743484224965709,0.237767323,0.352548395,0.1059993175888018,0.8989,0.4583,0.4938,0.1106,0.005,0.0362,0.0056,0.0299
599,ron,slk,56.84,10,20,0.1617863269999999,9543,729,13.090534979423868,0.261917468,0.352548395,0.0660868969565487,0.8989,0.3694,0.3508,0.1757,0.3264,0.0237,0.1269,0.0196
600,ron,hrv,56.97,9,21,0.195724087,7832,729,10.743484224965709,0.216688845,0.352548395,0.1485056099266752,0.9147,0.4389,0.4278,0.0891,0.4997,0.0294,0.4292,0.0243
601,ron,ara,46.58,21,9,0.086927224,6984,729,9.580246913580249,0.1033986809999999,0.352548395,0.4994399773546525,1.0,0.4687,0.5143,0.3982,0.3413,1.0,0.0013,0.1087
602,ron,lav,44.95,22,8,0.154680225,6475,729,8.882030178326474,0.268650981,0.352548395,0.0566317087125493,0.8691,0.4716,0.478,0.3356,0.2984,0.0579999999999999,0.5097,0.0478
603,ron,heb,43.87,23,7,0.133116883,5725,729,7.8532235939643344,0.117344567,0.352548395,0.4450935365481518,1.0,0.3118,0.39,0.8107,0.0009,0.0967,0.2227,0.0792
604,ron,ukr,56.74,11,19,0.138875276,5090,729,6.982167352537723,0.31926283,0.352548395,0.0089140359795033,0.8989,0.4535,0.4816,0.0266,0.4991,0.0099,0.2231,0.0082
605,ron,ind,52.0,16,14,0.166074492,5036,729,6.908093278463649,0.197096308,0.352548395,0.1944265770050751,1.0,0.4493,0.4367,0.4774,0.0055,0.5123,0.4765,0.3714
606,ron,dan,52.62,14,16,0.190762068,4947,729,6.7860082304526745,0.203165045,0.352548395,0.1795423499867508,0.9078,0.3999,0.449,0.2766,0.2941,0.0702,0.036,0.0577
607,ron,swe,49.01,19,11,0.184391081,4807,729,6.593964334705076,0.193727962,0.352548395,0.2029435568699906,0.9078,0.409,0.4776,0.0539,0.7309,0.0778,0.2996,0.0639
608,ron,zho,27.94,27,3,0.137711345,4497,729,6.168724279835391,0.178585916,0.352548395,0.2434858300033944,1.0,0.5113,0.5374,0.853,0.007,1.0,0.4442,0.2715
609,hrv,ces,70.42,2,28,0.330845347,114304,1057,108.14001892147589,0.091965586,0.350038386,0.5435670493352902,0.6936,0.4908,0.5231,0.2058,0.0221,0.0267,0.3543,0.0221
610,hrv,rus,66.71,4,26,0.1290625269999999,55398,1057,52.41059602649007,0.123916395,0.350038386,0.4173056417375989,0.6162,0.5019,0.5344,0.4247,0.0317,0.2005,0.2248,0.1612
611,hrv,nor,54.77,15,15,0.201526913,34170,1057,32.327341532639544,0.106159434,0.350038386,0.4854195852409835,0.8919,0.3736,0.4386,0.1384,0.7044,0.0853,0.0683,0.0701
612,hrv,spa,56.84,11,19,0.1960675589999999,31546,1057,29.84484389782403,0.0791871859999999,0.350038386,0.5987288464928247,0.9304,0.4291,0.4214,0.3981,0.4997,0.0776,0.4806,0.0638
613,hrv,kor,17.44,29,1,0.12599164,30426,1057,28.785241248817407,0.294432976,0.350038386,0.0252349674731572,1.0,0.5512,0.5396,0.4247,0.4996,0.4261,0.4485,0.3201
614,hrv,est,49.07,21,9,0.155250363,23460,1057,22.19489120151372,0.221928097,0.350038386,0.13394813662916,0.9724,0.4405,0.4706,0.304,0.3226,0.0822,0.1037,0.0686
615,hrv,pol,59.72,7,23,0.216923996,22646,1057,21.424787133396404,0.223329008,0.350038386,0.1310346559400591,0.6614,0.5016,0.5229,0.1282,0.0259,0.0375,0.2478,0.031
616,hrv,nld,57.21,10,20,0.176192101,19452,1057,18.40302743614001,0.133302703,0.350038386,0.3833800344683232,0.9196,0.4728,0.5229,0.1845,0.4999,0.0574,0.168,0.0474
617,hrv,por,55.4,14,16,0.170647445,19763,1057,18.69725638599811,0.095460698,0.350038386,0.5289435561542235,0.9273,0.4554,0.5028,0.2051,0.0397,0.0861,0.2235,0.0707
618,hrv,lat,39.76,23,7,0.032244306,17140,1057,16.21570482497635,0.158874645,0.350038386,0.2982494809016099,0.8919,0.533,0.5487,0.3162,0.0286,0.0254,0.4436,0.021
619,hrv,fra,56.06,12,18,0.17329182,16032,1057,15.167455061494795,0.118520741,0.350038386,0.4374584873853859,0.9304,0.4991,0.5576,0.8675,0.6077,0.0586,0.4813,0.0483
620,hrv,deu,55.82,13,17,0.150771987,14613,1057,13.824976348155156,0.187631727,0.350038386,0.215266435250465,0.9014,0.4021,0.4415,0.8406,0.6077,0.0253,0.4063,0.0209
621,hrv,hin,27.55,28,2,0.106073531,14963,1057,14.156102175969725,0.060393443,0.350038386,0.6847003588652635,0.9087,0.5033,0.5342,0.8421,0.4997,0.2881,0.3471,0.2264
622,hrv,cat,54.53,16,14,0.192911371,14832,1057,14.032166508987702,0.074013319,0.350038386,0.6218214549326658,0.9237,0.4529,0.5142,0.2437,0.5,0.057,0.2025,0.0471
623,hrv,ita,58.39,8,22,0.219696323,13685,1057,12.947019867549669,0.102554534,0.350038386,0.4998761183095817,0.9196,0.4926,0.5329,0.2075,0.0401,0.0205,0.4159,0.0169
624,hrv,eng,52.29,18,12,0.165358697,14545,1057,13.760643330179754,0.0961556319999999,0.350038386,0.5260597279459718,0.9196,0.4502,0.536,0.4247,0.7528,0.0777,0.4247,0.0639
625,hrv,fin,46.69,22,8,0.154738548,13581,1057,12.848628192999056,0.302519355,0.350038386,0.0184290864227427,1.0,0.467,0.4789,0.4247,0.4997,0.1119,0.136,0.0916
626,hrv,bul,63.85,5,25,0.125778384,10022,1057,9.48155156102176,0.201446082,0.350038386,0.1802026976324614,0.5765,0.3997,0.3702,0.0503,0.0245,0.0342,0.3139,0.0283
627,hrv,slv,70.94,1,29,0.3753731979999999,9290,1057,8.789025543992432,0.237767323,0.350038386,0.102873691419624,0.359,0.4479,0.5177,0.1997,0.4997,0.0099,0.4322,0.0082
628,hrv,slk,62.9,6,24,0.2100998039999999,9543,1057,9.028382213812677,0.261917468,0.350038386,0.0633762707159947,0.6614,0.2284,0.2275,0.1749,0.2093,0.02,0.4036,0.0166
629,hrv,ron,57.69,9,21,0.1750405189999999,8795,1057,8.320719016083254,0.167303215,0.350038386,0.2725291380113261,0.9147,0.4389,0.4278,0.0891,0.4997,0.0294,0.4292,0.0243
630,hrv,ara,35.54,25,5,0.079117973,6984,1057,6.607379375591296,0.1033986809999999,0.350038386,0.4964718616549075,1.0,0.6321,0.6301,0.4124,0.2894,1.0,0.43,0.124
631,hrv,lav,50.7,20,10,0.145355284,6475,1057,6.125827814569536,0.268650981,0.350038386,0.0540608733591575,0.7125,0.4864,0.4927,0.4247,0.3226,0.0696,0.1978,0.0574
632,hrv,heb,30.54,27,3,0.123645824,5725,1057,5.416272469252601,0.117344567,0.350038386,0.4419145993141529,1.0,0.4786,0.5324,0.8284,0.4997,0.1111,0.3114,0.0909
633,hrv,ukr,66.8,3,27,0.122025079,5090,1057,4.815515610217597,0.31926283,0.350038386,0.0077300173763768,0.6614,0.4938,0.5229,0.1157,0.0353,0.0332,0.2961,0.0274
634,hrv,ind,38.66,24,6,0.14091956,5036,1057,4.764427625354777,0.197096308,0.350038386,0.1909073405978421,1.0,0.4176,0.4447,0.3883,0.4997,0.5402,0.1026,0.3869
635,hrv,dan,54.31,17,13,0.1726094,4947,1057,4.680227057710502,0.203165045,0.350038386,0.1760575292739679,0.9014,0.4558,0.5078,0.3274,0.3815,0.0599,0.448,0.0493
636,hrv,swe,52.21,19,11,0.1454405869999999,4807,1057,4.547776726584674,0.193727962,0.350038386,0.1994088995936318,0.9014,0.4537,0.5139,0.1429,0.6077,0.0811,0.2102,0.0667
637,hrv,zho,33.22,26,4,0.110978418,4497,1057,4.2544938505203405,0.178585916,0.350038386,0.2399143066954041,1.0,0.5234,0.5773,0.8666,0.4997,1.0,0.3076,0.2901
638,ara,ces,49.71,1,29,0.057564393,114304,680,168.09411764705882,0.091965586,0.231955845,0.3642377820170319,1.0,0.6512,0.6337,0.4055,0.2895,1.0,0.1229,0.1391
639,ara,rus,41.73,4,26,0.055972262,55398,680,81.46764705882353,0.123916395,0.231955845,0.2169472192813832,1.0,0.6325,0.6349,0.4887,0.2899,1.0,0.2949,0.1491
640,ara,nor,29.86,20,10,0.067187942,34170,680,50.25,0.106159434,0.231955845,0.2941208823601394,1.0,0.5536,0.5952,0.3977,0.5447,1.0,0.3998,0.1751
641,ara,spa,37.66,8,22,0.068497028,31546,680,46.39117647058824,0.0791871859999999,0.231955845,0.4337683809981438,1.0,0.5106,0.5418,0.1578,0.4256,1.0,0.1295,0.1725
642,ara,kor,6.62,29,1,0.049391452,30426,680,44.74411764705882,0.294432976,0.231955845,0.0725490141004371,1.0,0.8075,0.793,0.4887,0.5612,1.0,0.4151,0.2926
643,ara,est,21.66,26,4,0.053743278,23460,680,34.5,0.221928097,0.231955845,0.0018689435395625,0.9744,0.6136,0.6093,0.1085,0.0646,1.0,0.4802,0.1526
644,ara,pol,34.65,15,15,0.0413246529999999,22646,680,33.30294117647059,0.223329008,0.231955845,0.0013832240879942,1.0,0.6207,0.6378,0.3974,0.2895,1.0,0.4321,0.1368
645,ara,nld,30.07,18,12,0.065666572,19452,680,28.605882352941176,0.133302703,0.231955845,0.1808886018319599,1.0,0.6381,0.6777,0.402,0.5611,1.0,0.4618,0.1673
646,ara,por,37.24,10,20,0.068673932,19763,680,29.063235294117646,0.095460698,0.231955845,0.3462771064410333,1.0,0.5496,0.5992,0.4054,0.2907,1.0,0.2893,0.1826
647,ara,lat,29.9,19,11,0.0,17140,680,25.205882352941178,0.158874645,0.231955845,0.0992660403276888,1.0,0.5915,0.5831,0.4377,0.2898,1.0,0.363,0.1307
648,ara,fra,35.77,14,16,0.068426267,16032,680,23.576470588235296,0.118520741,0.231955845,0.2391576656572363,1.0,0.6148,0.6764,0.4572,0.6069,1.0,0.1254,0.169
649,ara,deu,25.31,22,8,0.056786018,14613,680,21.48970588235294,0.187631727,0.231955845,0.0365148535724775,1.0,0.6341,0.6416,0.4289,0.5043,1.0,0.0543,0.1426
650,ara,hin,12.93,27,3,0.03707897,14963,680,22.00441176470588,0.060393443,0.231955845,0.5470582788288075,1.0,0.6906,0.6762,0.4305,0.3412,1.0,0.1267,0.1337
651,ara,cat,38.15,7,23,0.055229267,14832,680,21.81176470588236,0.074013319,0.231955845,0.4636470678384878,1.0,0.5521,0.6193,0.414,0.3417,1.0,0.3007,0.159
652,ara,ita,37.41,9,21,0.0615270309999999,13685,680,20.125,0.102554534,0.231955845,0.311219435951464,1.0,0.5631,0.6134,0.4058,0.2908,1.0,0.1172,0.1318
653,ara,eng,27.82,21,9,0.054167846,14545,680,21.389705882352946,0.0961556319999999,0.231955845,0.3427601000313423,1.0,0.5865,0.6278,0.4887,0.504,1.0,0.0253,0.1832
654,ara,fin,21.97,25,5,0.053212567,13581,680,19.97205882352941,0.302519355,0.231955845,0.0925443074364039,1.0,0.5482,0.561,0.4887,0.5611,1.0,0.4924,0.1717
655,ara,bul,36.74,11,19,0.05183272,10022,680,14.738235294117649,0.201446082,0.231955845,0.0173008335069519,1.0,0.5195,0.5343,0.4023,0.2897,1.0,0.1932,0.0979
656,ara,slv,41.77,3,27,0.059156524,9290,680,13.661764705882351,0.237767323,0.231955845,0.0006277150694258,1.0,0.6053,0.6062,0.4044,0.3412,1.0,0.0043,0.1317
657,ara,slk,36.41,12,18,0.043447495,9543,680,14.033823529411764,0.261917468,0.231955845,0.0166847624915204,1.0,0.5615,0.555,0.2375,0.113,1.0,0.1274,0.1272
658,ara,ron,44.12,2,28,0.055052363,8795,680,12.933823529411764,0.167303215,0.231955845,0.0776893970831035,1.0,0.4687,0.5143,0.3982,0.3413,1.0,0.0013,0.1087
659,ara,hrv,40.84,6,24,0.0532479479999999,7832,680,11.51764705882353,0.216688845,0.231955845,0.0043320830098846,1.0,0.6321,0.6301,0.4124,0.2894,1.0,0.43,0.124
660,ara,lav,24.78,24,6,0.052504953,6475,680,9.522058823529411,0.268650981,0.231955845,0.025026859868597,1.0,0.6425,0.6481,0.4887,0.0659,1.0,0.51,0.1437
661,ara,heb,36.26,13,17,0.049745259,5725,680,8.419117647058824,0.117344567,0.231955845,0.2441428832613242,0.5765,0.4839,0.487,0.4163,0.3413,1.0,0.2234,0.038
662,ara,ukr,41.21,5,25,0.062022361,5090,680,7.485294117647059,0.31926283,0.231955845,0.1416730815312107,1.0,0.595,0.5806,0.3973,0.2903,1.0,0.2238,0.1139
663,ara,ind,34.44,16,14,0.054415511,5036,680,7.405882352941177,0.197096308,0.231955845,0.0225856496879439,1.0,0.5907,0.6268,0.6158,0.3412,1.0,0.477,0.3053
664,ara,dan,33.94,17,13,0.047197849,4947,680,7.275,0.203165045,0.231955845,0.0154062458482356,1.0,0.5544,0.6235,0.1809,0.1188,1.0,0.0348,0.1635
665,ara,swe,25.0,23,7,0.04319983,4807,680,7.069117647058824,0.193727962,0.231955845,0.0271612563792018,1.0,0.5647,0.6493,0.3979,0.6404,1.0,0.3005,0.1632
666,ara,zho,12.24,28,2,0.0440135859999999,4497,680,6.613235294117647,0.178585916,0.231955845,0.0529398380911445,1.0,0.7291,0.7778,0.4562,0.3413,1.0,0.4441,0.2567
667,lav,ces,50.77,7,23,0.242022159,114304,1228,93.0814332247557,0.091965586,0.378358655,0.5729512363201426,0.6875,0.3536,0.3832,0.2189,0.3214,0.0491,0.4674,0.0407
668,lav,rus,52.62,4,26,0.209381012,55398,1228,45.11237785016287,0.123916395,0.378358655,0.4522422601264165,0.6082,0.4895,0.4885,0.0,0.3213,0.1495,0.3535,0.1216
669,lav,nor,53.77,2,28,0.251442978,34170,1228,27.8257328990228,0.106159434,0.378358655,0.5175667998422029,0.8337,0.4439,0.4882,0.2863,0.5122,0.0451,0.2494,0.0373
670,lav,spa,43.11,21,9,0.275194056,31546,1228,25.688925081433226,0.0791871859999999,0.378358655,0.6252202013229272,0.8934,0.4395,0.4592,0.6082,0.4718,0.129,0.5212,0.1053
671,lav,kor,17.37,29,1,0.19850063,30426,1228,24.77687296416938,0.294432976,0.378358655,0.0492019574716862,1.0,0.6758,0.6254,0.0,0.5508,0.3666,0.3462,0.2813
672,lav,est,57.89,1,29,0.241823127,23460,1228,19.104234527687296,0.221928097,0.378358655,0.1709369076403043,0.9819,0.3728,0.3812,0.4383,0.0118,0.0157,0.0998,0.012
673,lav,pol,46.29,15,15,0.215617329,22646,1228,18.44136807817589,0.223329008,0.378358655,0.1678889721942701,0.6545,0.4333,0.494,0.2966,0.3213,0.0332,0.2228,0.0275
674,lav,nld,45.25,18,12,0.223578584,19452,1228,15.840390879478829,0.133302703,0.378358655,0.4194914993343706,0.8767,0.4531,0.5306,0.2402,0.5502,0.0676,0.1469,0.0558
675,lav,por,45.77,16,14,0.235454123,19763,1228,16.093648208469055,0.095460698,0.378358655,0.5590520912082644,0.8886,0.3851,0.4459,0.2196,0.3216,0.1301,0.3578,0.1062
676,lav,lat,30.98,26,4,0.015325416,17140,1228,13.957654723127035,0.158874645,0.378358655,0.3365103501634917,0.8337,0.4963,0.4772,0.1085,0.3214,0.093,0.3813,0.0764
677,lav,fra,44.92,19,11,0.254229417,16032,1228,13.055374592833877,0.118520741,0.378358655,0.4716259533904734,0.8934,0.514,0.5499,0.8305,0.587,0.0895,0.5218,0.0735
678,lav,deu,46.92,14,16,0.227957275,14613,1228,11.899837133550488,0.187631727,0.378358655,0.2541070308031077,0.8485,0.4454,0.4753,0.7957,0.4578,0.0602,0.5014,0.0497
679,lav,hin,30.0,27,3,0.1752139589999999,14963,1228,12.18485342019544,0.060393443,0.378358655,0.7062392796402414,0.86,0.5036,0.5038,0.7976,0.2987,0.273,0.4661,0.2155
680,lav,cat,42.55,22,8,0.2582100439999999,14832,1228,12.078175895765472,0.074013319,0.378358655,0.6470322913827672,0.8831,0.3844,0.4329,0.181,0.2981,0.1114,0.3469,0.0912
681,lav,ita,45.56,17,13,0.250912227,13685,1228,11.14413680781759,0.102554534,0.378358655,0.5313664819814029,0.8767,0.4683,0.5085,0.2172,0.3216,0.0869,0.5015,0.0714
682,lav,eng,49.31,8,22,0.232866715,14545,1228,11.844462540716613,0.0961556319999999,0.378358655,0.556308860871996,0.8767,0.4478,0.5035,0.0,0.4915,0.083,0.5091,0.0683
683,lav,fin,53.38,3,27,0.2312744639999999,13581,1228,11.05944625407166,0.302519355,0.378358655,0.0401773497520002,1.0,0.3499,0.3851,0.0,0.5506,0.0442,0.0668,0.0365
684,lav,bul,49.2,9,21,0.207855105,10022,1228,8.161237785016286,0.201446082,0.378358655,0.218630149550306,0.6875,0.465,0.4602,0.3744,0.3215,0.0748,0.4304,0.0616
685,lav,slv,46.94,12,18,0.250514164,9290,1228,7.56514657980456,0.237767323,0.378358655,0.1380733128661685,0.6545,0.3567,0.3826,0.225,0.2984,0.0672,0.5108,0.0554
686,lav,slk,46.93,13,17,0.219996019,9543,1228,7.771172638436482,0.261917468,0.378358655,0.0947121950747396,0.6545,0.4329,0.4213,0.4134,0.1222,0.0496,0.4953,0.041
687,lav,ron,44.19,20,10,0.258276388,8795,1228,7.162052117263844,0.167303215,0.378358655,0.3111614276535586,0.8691,0.4716,0.478,0.3356,0.2984,0.0579999999999999,0.5097,0.0478
688,lav,hrv,47.91,10,20,0.255091886,7832,1228,6.37785016286645,0.216688845,0.378358655,0.1825788679267339,0.7125,0.4864,0.4927,0.4247,0.3226,0.0696,0.1978,0.0574
689,lav,ara,27.15,28,2,0.117959265,6984,1228,5.687296416938111,0.1033986809999999,0.378358655,0.528118778612798,1.0,0.6425,0.6481,0.4887,0.0659,1.0,0.51,0.1437
690,lav,heb,32.76,25,5,0.204869634,5725,1228,4.662052117263844,0.117344567,0.378358655,0.4759053108660321,1.0,0.4532,0.582,0.7798,0.2984,0.1488,0.4144,0.121
691,lav,ukr,52.05,5,25,0.212963577,5090,1228,4.144951140065147,0.31926283,0.378358655,0.0243953050990854,0.6545,0.3505,0.374,0.309,0.3214,0.0481,0.4112,0.0397
692,lav,ind,38.61,24,6,0.221389239,5036,1228,4.100977198697068,0.197096308,0.378358655,0.2295132971615151,1.0,0.5326,0.562,0.813,0.2986,0.5202,0.1031,0.3761
693,lav,dan,47.86,11,19,0.226431367,4947,1228,4.028501628664495,0.203165045,0.378358655,0.2144021704267908,0.8485,0.4266,0.4597,0.3105,0.0636,0.0478,0.5167,0.0395
694,lav,swe,51.54,6,24,0.200026538,4807,1228,3.9144951140065145,0.193727962,0.378358655,0.2381225110737923,0.8485,0.4935,0.567,0.2818,0.6298,0.0261,0.3476,0.0216
695,lav,zho,39.95,23,7,0.17348902,4497,1228,3.662052117263844,0.178585916,0.378358655,0.2787822393266828,1.0,0.5612,0.6388,0.8294,0.2988,1.0,0.2347,0.2523
696,heb,ces,52.64,6,24,0.1262112209999999,114304,491,232.7983706720977,0.091965586,0.263007898,0.4229310162833343,1.0,0.4783,0.5824,0.7932,0.4991,0.1331,0.1267,0.1085
697,heb,rus,52.02,7,23,0.125478381,55398,491,112.82688391038695,0.123916395,0.263007898,0.2796814222468994,1.0,0.4202,0.5608,0.7798,0.4991,0.195,0.1034,0.1569
698,heb,nor,47.54,18,12,0.125559808,34170,491,69.59266802443992,0.106159434,0.263007898,0.3556501198891143,1.0,0.3946,0.4927,0.8025,0.5636,0.1853,0.3032,0.1494
699,heb,spa,57.48,2,28,0.1262112209999999,31546,491,64.24847250509166,0.0791871859999999,0.263007898,0.488485084252819,1.0,0.2669,0.4008,0.4707,0.6656,0.1696,0.3292,0.1372
700,heb,kor,15.96,29,1,0.110495888,30426,491,61.9674134419552,0.294432976,0.263007898,0.014276282984688,1.0,0.6547,0.7191,0.7798,0.6657,0.4099,0.396,0.3097
701,heb,est,40.62,23,7,0.123686996,23460,491,47.78004073319756,0.221928097,0.263007898,0.024396025663193,0.9724,0.4567,0.5687,0.5248,0.3073,0.1644,0.3702,0.1313
702,heb,pol,44.85,21,9,0.115300057,22646,491,46.122199592668025,0.223329008,0.263007898,0.0227604816500298,1.0,0.4794,0.5792,0.8041,0.4991,0.1332,0.2757,0.1085
703,heb,nld,48.77,13,17,0.12360557,19452,491,39.617107942973526,0.133302703,0.263007898,0.2432076107181823,1.0,0.4773,0.5663,0.7959,0.6652,0.1682,0.3137,0.1362
704,heb,por,50.2,11,19,0.125559808,19763,491,40.25050916496945,0.095460698,0.263007898,0.4058231038778275,1.0,0.4095,0.5044,0.7933,0.4991,0.1833,0.1053,0.1479
705,heb,lat,38.91,24,6,0.0,17140,491,34.908350305498985,0.158874645,0.263007898,0.1567621785184206,1.0,0.467,0.5566,0.7831,0.499,0.1167,0.3268,0.0954
706,heb,fra,54.55,3,27,0.120837065,16032,491,32.651731160896134,0.118520741,0.263007898,0.3018011642795696,1.0,0.4163,0.5193,0.0507,0.7311,0.1678,0.3249,0.1358
707,heb,deu,48.42,14,16,0.125071248,14613,491,29.76171079429736,0.187631727,0.263007898,0.0821354353874717,1.0,0.4033,0.4675,0.0159,0.3914,0.1359,0.2262,0.1107
708,heb,hin,22.45,28,2,0.113182966,14963,491,30.474541751527497,0.060393443,0.263007898,0.5934761501752145,1.0,0.5711,0.6203,0.0178,0.0069,0.2074,0.1455,0.1663
709,heb,cat,53.08,4,26,0.125071248,14832,491,30.207739307535643,0.074013319,0.263007898,0.5163701322550666,1.0,0.4156,0.5077,0.789,0.0147,0.1523,0.1299,0.1237
